id,labels
542ec87b09794eabbce324dfc3278fa1,0
1c56817ae1ed4452af45960b91f5affe,0
6ed02936fa1e49af81b0eadb8ce021e4,0
6cc35184ad3247c3b84dd5ea5b321320,1
94a9f65acee54332a5863ce3bdbc96fc,0
735a0dcac759476b8a3ace8dbfee7030,5
1a8e79a890d5412eac4a3fc44b6b396e,6
abd16c848df544e58de9ceded98870af,9
36e6858b581a4e568548f5a4ec5fdd2c,1
bfb3e282b27a4114bf78a1c4cefd61b2,6
d0b7e24ebace49ce968a6a921ae9a46b,1
1a43f1941e504c3ebd5c6e124a26abe7,0
1cb9bf6aa2154f928674be38d470c836,9
a2594652441d416697a034540dc6592b,5
c83791d1b37b462bbf5b5f452f4bd1d4,1
a65343b38fe644259207fd92e33503b6,2
1de4704bba8646abade9ee6408c32d71,0
7c2048f828aa49248eab848ada7d3920,0
fe74ea93935d43bba067c9d58e0f9743,1
2ee4daa874324979982bd0493d364857,0
9f29d89dcc7746bbb0a6dff41d88bd11,0
39a1a3cc03d643cab89a71c5d8dbab05,10
bcd4a47e6927497a8d0f8ba3ebadb606,9
71a876e518d44290986723ee9de9bb6b,0
f9a101a52c404cc1b95156f3129e9887,0
4a21b27ad58f4461b85c25f9920f4bf9,1
969e8ef232e54cf1bbe95bdaff2dd5bd,5
d870030d27ab40de846c7937ed3474bb,1
781da1440d934917a61268f8673ca746,1
6fbbe6ebaf514795978469b050ac72bf,3
b7fd4b35d75a4bd58196dc5a3d552aa1,6
dd66ee818de54708b0592e38d470ca87,10
2bb6155c14c4462d8701a9438eb521bc,2
9739420633b54eea90d61cd9114f5429,1
d2cea817741d4cf8bbfc8f6cf7e1466f,3
6c54b20f33cd4aa7b5dac79e73966860,6
066344ce91a643b9b3b5f14ae02c7581,9
b9475d263334498eb5bdce1b5344ef5d,4
ae9f274dc2fe4873bf5e0d554ff05add,0
70f154cefebb431f91771d352ba35a71,2
783caca47b71444bad72283099c544ca,11
2ff42f5d4cfe423ebfc6c213b6a2aadb,0
d6d31e5740ca4c27a3f09d973184f52d,0
04697c6baefd40fab52e3552c2c83386,1
acfa06a89e0a4478af27c97577f5dad6,0
ee83060c1b644a3680b27ca41b22fbda,9
56140509183c4bdd9ee3dc8b794f8fe5,6
73fb5bedbfc246bf809c6f0378c613e5,1
f528293520574ffe8db93f2ff9a3d62d,1
b0a0a90f91c447df8918127f8797e037,2
b3ad5b8fac9f4c1993b9fa70f139e1a8,10
422526c63f094485988744659035b5d3,0
b1d9474c6fd84956aca4a9a3c41e23bd,1
4345157b73ce4549a72ad785075db067,0
67cf5aac27b443ecb7c4530cbbddb19e,0
d9e00a2cf5ed4df6b00ecdb9658467b4,0
5b0903e11fca46aa9a27433ff2fc6625,11
4ce800238e2744da9713f509d8ea68f7,1
6875de6814874c45ae3a62e6a6e7fbde,1
34918092080044e3a1a01d171abc4f8d,0
2e4d714a9a2f4543a49cc2d45a66e465,0
50a6e06e438943f4941fc02875b672aa,0
0a76bc12373c4ead94f43c40fd79b694,0
625dda90f8b04a10a951f4dc6e8630eb,1
6312d561b5024ca0821454497c27349e,2
0c01542b267b4403aa0e75818f274987,1
7408ad0e08fe490386b0e256b90c45a6,0
d3e1382173de46168f467f7f2fd25d61,1
1d09e31bbdb949f2be65795461856742,2
483870be08194878990020cd6986b030,3
3861ea5b3a4c47a58ee6a4a65f8700db,1
c087062c3aab490290f4ca441af39226,3
e08d4754cd9c47c0a2316d8b977c0ad4,0
8f15121839db4ffda674f09e382dd08c,2
dd1c2e06fc6b4a258b733ae264fe5e8a,6
021b4faa19724a87bb80d7f7fd4dc8c9,0
11a388c27f8049dc89a81ddbd380be87,1
851590df12034e6a8ad9a74d99e2081d,0
a993737cdd1549c29405976995bc6fbf,0
cf9e40fd22d74f5797dbab6815fd8aab,0
078746e3e7db4be1874711fb7ba111f6,1
7b8b62ed84a1412eb242ef667ec09897,0
1dc2272eefcd41fdbcc129f7d92ab412,2
f37f6d151a3a42a9bcc6c02eadc9053c,0
70b3ba24c7ed4f1abe4e61ceda057e8b,2
4466114bb89d451bbbfb2189b8574ee3,1
7b63da924c9444878c5540acce1f93a4,2
535f416cde454716b90442fef12d65d3,0
628092e82561424da0cbc0f65999ec9c,1
1777595785704c5396076abebf277eb4,0
65cfcf975bec4da8b9cd3d74ea3c6b3b,2
015373fbddd24da192a0cfaa55b1806c,0
9fdc57da02de48d48ad0d1d18331e039,6
06d05abda5af4210b98a04a7bd8d2ef8,1
238536da3acc414d92f202c5eb5c643c,1
bbf9358c1b2a471eb7b9bf359593905e,1
5524cb5f33d24d54a590539dc20ea522,9
835f7adbdcb14a89b6b1ad8192f39491,1
b286fd1b6dfa49c1923a598d4d694849,0
559c2e1e8ffa480aa3f7e84664143345,0
ae98f68ff9c34da88d5b0fe96f8dc2b2,9
1ae0c84805d54ffcba5fa21d64120be1,0
36649955bd064bc19d56c5dadcd98370,0
3e825b51eaef4a989d669fa448cf1723,5
fe9c1ad505ea48efa87f8c5449af2f62,6
28dee18e692d4500a06d43243d0772b8,11
ca243244551a4bb5b36f7d376b0d3576,0
c42146b2ca324e7089913d3d4c55ebfc,0
371ceb37963840a3a02d82e21ffa195b,1
7cbe89119e914ab4a7eec4d76a26120d,6
d49ede22bfa24d128d00895a041ef2b7,0
66be59b363314e20bc6bfeb5026e0043,10
7bc085757a054948b6a7f60a7286f8be,1
fa783425e3b54b38893ef6903c30a25d,5
0d92bfd9f8274cbe8c46eb2db0ba0b19,1
93fb38cb7d674070968dfb5bd5f50cbd,1
5fd5040905b44e5496557bf903ea42ee,0
887a13ecd0804d08b076e94b96de7986,3
9a070b7cacdb4022afb2dddfe78356c9,0
35a27413f1934e8aa90880a4772d7753,1
d825269466364934a500ed6a88cedaeb,0
8dd7f1c9ccd04a809aa918a3abe02ed1,1
c0d85706e8ad4dc090f87553b8e156a4,1
9438c177866548c0973fc209e06a331d,0
03c6b3099f594c308feaac372f931bb4,1
5b6ab10dbf15475885adc6a122bef4af,0
70ec2cf8aaf44a51983ae38711edc6eb,1
b055ef5aa4ee40efa440ffeaadcd5f4d,0
480fa0b327944df398547c146b04d78c,1
0923556dcb984a649f9fb478b1a9375b,0
a2a8e3fa5ed24187b6f37605f3d78413,6
68249bfe089a4f1593c8af382262826c,1
f7aa5b522ed94729b4a1e818dd3d4fc8,11
1e3146d3a0fe4bc38fe536cfdbf959dd,9
01bb5bd9d256417bb69d932e7b77305c,0
9aac7406a3df4e31a0ebd4106d366c88,0
2999a3bc76f340ccaf462f03bc14900d,1
8b342ba3d3464494bda0cd397097fbcb,1
bb17a1f2cb4c4a78a080980327214d19,1
4ad65b1922c243fda8eac2623319dd1d,11
4271c9193ba84472af2965992c5a42d4,0
538e27fa670842b1b7ead3acb3609420,0
12216113297b42d68c9b9381af224c6c,1
a0d702b38e9c4afa8d4600deb2f45ba0,0
86c2f0bf9d134a129894420f4955e705,1
e2ca33f343e34ba3bc12941fb44b2bb9,1
b8f0eed19f2241a8847ed8b0c5abf59c,0
5b4503b3146d4b39a764eaa58bad2fe2,3
31abfb024dd04582bdae5910be161d2e,2
37ddb4a442d64a37ae73b7417030e336,2
112a90823c744622b0c2e37c75a07065,0
92f3e2b7bb744ee296ff0bb9e0a43ad7,1
27123fab128f464c9c914e89b57fc8d6,1
a7f6ff967220422e926b9f1b2c9a0037,0
f721f1ae5869431cb2a55b091c1e2d9b,9
81592ee74c094c91b39beeeb5cc41dc0,2
3476884c263c44b1880d4cf2b79d9a1c,0
72ddab9bee73419d851a85f4484fe049,1
537d671df41048d49db70e878772a3b3,1
55de1e7708f84c448a5971d2abd54eb3,1
105342941a2a44798699345f099c2d30,1
94e0c3a4dfb84965aac8e9fd8b5cf951,0
318bdaa434e54cd1ad5f0de49ca1d961,3
5f7618a7891e4de1990ec31d1a77c690,5
6d94396acd32421fa08fbefd7bcdb789,0
27b7e00c184b4c2f81367d1d1b637593,0
f1499b4a23374f94aad014881173c602,0
84eade9b15ff4ec092135e8d1315cf57,0
d23e5c87d6ba463191ec9cf24834310e,1
618d100614e84c11909ae05ec239e3fd,1
818e52c465cb4c52bd10a6a5e8d436f0,3
4106460c4cf44b368c020a0f452d7e28,1
fe554277bc5743d583bcaa3c0559f78c,6
334a892d3b30407e9247b44441a458ec,0
e55165331d084942a253b74b55a1d4e9,7
04b998bdc1404c3f9ebf891d66053c69,1
8f3c9c3b0e224b80a0b5dde1ec67cb9a,1
76a06eecfa014cf0b03a2055d3864467,1
dd0dbabd18f24c71a07668940137b88e,1
b59360b27d20432dbc2c0dce81ab5f16,3
666e7758be4447848f19e51287bcf76e,2
a474548357c144778fc5c0e7d4b91826,2
17ae88a1a2fb40c29e95818cdf8eaeb0,1
b3a29f5e82f74043ba1a5a82e87bbf53,0
d7c0cb8d49524bfbae6be4ed4ba21629,1
0d6aeb7c1cfb493ba09856ba1aed7791,1
0d91c6a6ddd248968a4bfbd5956368d7,0
5bbe589eb81d4f108fec5e5031a13842,0
6ac3f560bd01481b9d1b67f2fb8fc2e6,0
6796dac57316483ab5a7b3535d869931,0
7fa74cc16d424a38b042cd509411cd49,7
43499bd62ea94624b2f38f4cbc677913,2
2c887c6d9a9d48edabed1d75f004ad73,0
a9c47e1859154eaabcad6f996ce61b50,9
72d9fb14cf0b4a669824f09c146f9fc5,0
fbc2702453e14fc5bde8714389dbbeb9,3
9f87629837944e538a4002e0cb0355a2,0
fe8f149400c443c698bfcd77cff4d28c,1
984f4300c94440fc89e690959b4d34eb,1
e9f62e9d4068437b8516fafd77543aa0,1
815a7109c50c4fccb8ea08e49b62b489,5
d9b08bef9bf34d2c9fcaa98050b47c6c,2
956e02ed79a64a11a1af932893a34a30,0
4741edae3b2049c4928826c22592bb16,1
618b423f7a3542ddb22d302133028c89,0
c972e4e07e164ea4a21058333310db89,2
91bfdcf49fa7446fbed79d978d1a545d,1
3a2ced8869124a89a648c15baa4cfc5c,9
13f4c8d389424780a2632efdcceed20d,4
bc2818bdbdcc4b96bbd7b5a42ea3afba,0
4d5db37b4c464fa3ab5d7461acd0cf70,2
87136bd029ba463cad2e6c578cd934f0,6
7836d2268bc34bf1b1e3780ca2b257e9,1
1b12a8fdc0314f0ebcfcb823a9b75477,0
a788622387684e459c154b805878f194,1
638ea1aa4f1b4c038bca5ead70bf3325,0
8be35413e39b411784bf21fecb7f02c8,1
6095e9df57294dc29e358d82a1f0d088,1
48fb9dda2f2542aaa206ba91d6ad9f61,0
26073c49254f4cd0bc9ae3ddd239ba0a,1
cfb87676b6e445e88436d1b7f20aac62,2
469a621232ef4ea190f35597fca9cc78,0
d1b224dc77c14cee8a7cc132a9c805b7,0
fa5538340d23483d851c6bb21542d74f,2
1b95986e4e224913ae029afa2dc97f4d,0
e6dde5f201af4539b81538636d66d1b8,1
f9d8e5a82c4449c58fb06eddfa6a66e0,2
0c73488bcfcd449baa36b007ff001fef,11
0432dfd8027443478b8f22570b3e4475,1
ffbe2e725d0e48bb91aaa91e23de0c22,4
99bfaf627ee54511a5d499ec95926897,2
80185e65e39b49f9a6de5758774a4dbf,0
aa4e4fbdaa0847bfb728a89695154e64,1
956908371cd84862b5149e75fd0e5b05,1
0f350bcc600f40fb910d3f2352899de3,0
513d486da790422499b7f71a53122405,2
645ed3a68b9c41ebb40fd18fc7c5198d,0
b9ed69e705524c5fb6a053321ed3d91f,2
d7bba88e5dcb41f0af80d4433f2d7cda,9
c715a9f233924f698c14aacfb85d1fb8,9
9b2fad8bac384414b5bf5a5f67f136dd,0
35c89e7da4aa4ace9cfe30c43c9f1605,3
1e5bab25390143198dcc90b1ea96aa36,0
8583c9cf5aea48af929c83cfae6c89dc,7
b4d016bd09da465dbbfe65fab28e6135,5
57dfefc78d264b05a372fda24da835e5,1
3ed2c702ed9047d287896c470db2a073,9
04b3b5b55edd40b687db5f45aab30c41,6
3e3897af954642efb68cf1aea2c1570e,0
0298f93ef31348b1a90236614f839780,10
65736c63dcd34c0ba1cbab4ee62443c7,2
a6c073c86fae471c84e232d83cadc7a9,1
ffe2e3465798455f90453fa9bab88db1,1
24b4964636da4e4285fedebeca393f6a,0
1293b908c12c42649f6e5e597a376fb1,0
c542de54fc754728accf4d21c435a7e2,1
e6e66b1b91b74e628e7b949ab6f4b52a,0
84a31813778645ceb097248b865f46da,1
6ceee542bfc843bea60046a5767f3797,1
2bdb07c65c47469395066e6171b058a9,0
4a43406db45942daa12d38747631cfa3,2
dc508daa9c2640f682a1d2ea6d451472,6
a52492cc1c034e59b163aea0c536491d,1
4f8fac420ae143e69f465415c39ac74b,0
e76ecd31aa1e40be9ed70613612e4b07,10
236351222ea34589b74c1b76ad7b9499,0
a4c869c213594e61813aceea46293658,1
c803055caf0d41e8b39fd6efebe50bbe,8
4d641e7073d34e69a2e0c1dc5f18926d,0
f78a8a7069eb44a89cb4ddc733332d88,4
b5c06d7f80bf4cb5b8ca639727ed4970,0
37118c1a421642fd90833f12f73cc286,2
2ddd4031e262417c94684a9413c7c225,0
e1cc6f11be1c4ce298408aab390a4ab4,1
ebbef84ce4b94962a868240bf550fad1,4
014942b5152248caa3f26879f881c6de,0
849e01a531c54861b4cc2436a13d8034,0
e959fe511fae4dbf9bfeb12a850f08fe,1
2ca0238f1ee6423989203097f854cc15,2
99e7b5f486e84e0592f88c4fa6008273,1
4c0134c0496248d7b4c9d327aac66987,0
a5d1923b4c9a45dc89b93e3f3619cfca,0
866b177093f540278a3c40434bee9706,1
897f6b9dd51d49f29ffed540a0fb6e4b,1
cde68676df5c4a86942e2f45b4a5881e,1
5127ab17b16b476ca06a8ffc02dcc0df,0
06dc51c9330e4c5faced88296de578b1,0
bcc3808026534b06b2bc473413efa44d,1
60092aa2feb44279a6182b2d8f5ead89,2
c596630d07e54e6088b138860802d6e3,1
5722a222dfe34a0fb069365f055d9193,6
12ff6e27762943168fefe04f960f32a4,10
96d0a1bf34ec46fdad05e45033243960,1
c97761a7ff5e4958b0ba972cfecdcb86,0
712931fb208a4864a820f67d85aab299,0
ffdc5442ef344d52b4912c0355332c2a,1
d26074d57f5d4709910ed8671418fb4b,4
9cb663acfd914e18b18070ec51df7fff,0
34c860f112194e34a6cafe5dfad06ca2,0
956751136df54fc3a68946bed8322f0f,0
aa69eb0aa2ec401a895693648781959e,0
6444f6db16364c73be59d2bbea6f6619,1
e78133e2fdd74f1ebc4344bb8dcc4008,3
bbce4619ec774aa887defcab8c48f1c2,5
ce0b9525c27d4b148ab31cc8b1719a48,0
adc362ef8db34cb684143090ae5eb586,2
abaee975e99a4ae6881ba263612c6047,1
b8acb34b9b2c4078af09e441ab1887fe,11
0969d53612434cbe9640c16aa7acaf38,9
772db5c7b0d24b5992f70627c504de16,0
2adc1d0c14324e52969dfcaef2753661,1
9d7b17a9a5a44fad938b02c99b3fa579,3
9d2dfbe6d2504ae791b99ed8f15514ee,0
9b6b804950ce41b4868da5f575e499dd,0
1a03955f3a2e4f19be3ce763be9b6b5b,0
cc56337168ad4516b628e2bf51ec6aa7,3
fe3aa9a231584294bf1211773bcba51f,0
324c686407a14aec8c2001f140d1c726,9
17f8c962b22e4dc99e2a4764a830e489,0
dd960096d6aa4ed08b677b1bed974987,0
a44fe98182f649d7a1892e5564013815,0
1a9518b0bcfc4330a5a01885ef906ef6,1
8c48ecc8546a4e55aad55b7640a38b05,1
e04fe8abb92e4b17bd0b37d87e4a1ae9,7
7ce1a9f871614740bf29e9ad95b7f49a,11
7fde6bd4579f423f836bf3a7cdd7958d,2
eb6b19ba91b54ba8946770b2c7df8720,0
ce970b2b39fa495fb5bd5b8e3d376a55,0
a1de2300a51e48f2a6da99c75c6bfe3e,0
3133a2e87bc44c939efa6a0ff9e836ed,0
b43b19f7ef25460cb2e642888d5c6da3,1
1da3be20fced4a0fb50bd5607c8f1c85,9
8c24adb83add46f7bfcde9a28557dbce,0
8d4ace934cb248fc92930650291f5ce1,9
35ae5f3412944afeaf0868dc1d59de08,1
48bd9ff1bca04813889dc62380f1aa2b,1
d70bc97f48774ef48752eb460375d322,0
9bde4bc19f394ec782178e70b8773c67,6
85beaebb19c340838e51bacff08ae601,2
8a30a2116ce147cbacd5d136f31a13de,1
465293c5d7604f56bea34f674d1ad233,6
ef0562e8e90b4d8d84c569df3a45c7ee,1
007ac1eae68a4ecfb0d3087863df2db2,0
6a35b56580124a3db2d79a4d4a183865,0
ceb29dcbd05c45c68a2ec9ee7c279ad8,3
62e4bf9280f94ff48b3d5301cbe24a8a,4
59652b8067e94bc9b7e266894ed63893,1
0daeef49f5824422b29d0395c64445ac,10
8fe4463f6b844fcbb5addd47754d3810,1
198fe041340043719752b0308d8fc80e,0
776860b89f8045ff91d0c49476ef4965,0
1e9b09eaeec3422383bc3b9c832f0d68,3
e39738470c8e419984750275c6b2d299,0
ad832e1590a04fbbb43cc1673400660e,1
81902659193f454385e8756e0a5e336c,10
596af554710b438e8a30813d889961a0,0
d2b370cb05814eb1be32fc7467fdb02b,1
a2f23ec2ff7c465b8e794bff830cfc3b,0
7e124f3f366644e7a325d36de5ba04ce,7
193369b4b40840d6ba9e5b8ae0c2c3f6,0
c783f0109f3b43c8b8bf685362b9c28d,7
478b3b7184b041ccb8d3b32bbfe9d24d,6
4ea85f8295e341a7acf146911c85cce2,6
dbf710c5cf414a0ab4b25c7390adf09c,0
ef0da446e159406d918b66c8be921fb5,10
3ce441671b3d40fdab07d82675238be4,0
6b41889b061249f1846ebc61666430ec,1
89abb0dbfbb4437f880062464b76e40d,9
09adf837f8174c14b39979f9b93273ba,1
e494880ee6cf40f9966684071c82fd57,1
f84bf4bea4f24a459a77d5248a5eac21,6
0b7eb90b3d8f413993f5f4e924938bb0,0
9c82c10763bb4f74acb4f6418ad5f367,10
9ebeaab8c10642bb947e0b4977b217b5,6
24dd4e7f0c1b4e57846d9e0373be6255,5
45bba3bbd9d84b6d8e79281f98d26435,1
a68741071e5d414791f1000e323d5817,2
1097d8d9896944e1a33f60f921af2695,2
c3d655d01742402b878e2d38d7cf0ff1,1
3f511230fe214c858205d79fd858012c,0
a30792e5e1464ac5a4156984a4d30fbe,3
f83b605e94374cc18489eb8a7ec334aa,0
9cc1712985184968a70d004c618322aa,0
cae59333f7074361b4f33dc91616903e,7
32c9a22711c847a383210c49d1e3bed4,6
e54c9ecede4a495f9420366e0025812a,1
3412a19eb9aa42b090c059b3ab8d8806,6
f3f0bb1abf174df9958183fcb1090d4b,2
686d06f3b9404b26b3e3d45a5e7e65e2,1
0360c89af50346f79e1e00ca943a364e,8
05a1394b56f2412a819913c244ddf322,2
b30e6eac0ae54d64a4afd1cb9f9046ee,0
7e48a02da217482fbf74daee3979aa61,1
afbb5a041e034b8c83d1a9da167f1aaf,6
572c229dd0ee4b70b4ec288d9e0d347f,5
c45d47e43648488293c526d49ac53545,1
1705ced8ba2f4942bb99eabc4821aae2,0
47d293c56e5f49ce886661b3a9d696ae,3
c64142f117944331bddc8da966ce7f55,7
b52eb7c48ea34f26aa371981ba10eb11,1
b6d84140320c40afb3ee106c5b6f0133,6
295d76575524468bbe11de7b36ab25d6,1
7ec8ebff818e49c192698a530e1b5ce5,1
a5e49d15a68d481db5d0840ac6c46aab,0
9d28ad90f61b4b95ae0ea7f7978e7033,1
089f67c2008c4ccb9b5732b3903b97e7,9
813a6b8c53cc490b95200018642e9f34,11
84fb03cd0a654f9f8f7ab8dbda93407a,0
cf5aa6af84be492a8739baaff6fce819,9
0cc20f436f384d96aa40afdc8e37e78c,5
d801ad1bb754463ba65577d69265d1bd,2
dbe00583e38f46b09facc95ccd6d1442,2
d09685ddfa29433fbf53c8dd9762f11a,2
2fadb83443024f51ba49a62bc1df351c,1
e9b6624f2acc4ff58bb8dfb27227c785,3
8f515baa4b19485d97cc2d70dea6b5c5,11
4fe5b51b8f6b40c8ad3b3dddd071557d,0
a4000c7590da4707b36b26a9eae999aa,0
54ae241511254d888470a65b7b312b4c,2
0bf8c65dc1f94f9490951fc9b7230487,4
ef9cb5162f634c398f37b2255c025af1,1
edb9659f27a9486480f85571c6342199,1
2fd91e0c4b1c4d0ba71af7bef3c8d1a1,2
0b366a91339e4c278b602d1785c27440,6
ec656e1aad7b4c348afc8781bdf588ca,1
cd6b3e1a6754466a8c35ad5bf0210a06,0
b21af81a04164447a9d063c3ce55e24a,2
8cafb08b47064de6915e59fc9a97dea1,1
0abd8af96c3d4e25941d060f2f9b39b7,0
f6157c4fc3f64724b78eb6d692f0a5ef,1
a2cd2001406d49ab9783e875d6978ed3,11
9ecda18fe854412c9c1adf32df1c20b5,10
046a43753c2f4888a621eea0b4dc5461,5
40a8780dfe794d4e9d4b74da97791b5d,1
52fd9e305afd4d6291e9b5af50528e13,0
d83c040345364564a253ddb74523f539,1
86e31e4d02c943c684418e31616930cc,1
915b117a7ad249f2b8b8b932f463c06f,2
3f3a5a09106948a9b8507b1e764a51ad,1
7adaefe1d0d24d0d91c32fc355ea2788,2
669ea02f7f5d4b118e73a9e874eb1118,9
042b65285cd743f8907faca32df46df0,4
621bb61635cf41d892eed211524fd796,1
67ef83324c0b4e2ab69746b8d9b73294,1
7c4271e98b2b4103aa3846ea4a6b8077,3
54662d043a23489bb3fce7cb34ab39b0,1
bcf0517c1d2f4ac7b3f016c1d3e22052,7
a621ddd2e5b4412a95450523a8789d70,4
8f6ed23b7be2476ba7e0e005f468da4d,0
23e0dc0abedd44f59023232354ae0172,1
4cd2547d294f42129e17d89e476487bb,11
aa2180d5d2a644268e4e047dc29e46de,0
8514647b75be4efd9b72c59294de4197,1
c3364e3e2dc34cfc937b0b1db5124d1b,0
04b88b79f36140c8bef18a38c93d5519,0
b3b12e88f91546b2b434acce525aadfd,0
e15bd8ceff8a4e2c9ec3dcfa4dbc2f99,0
ddd5d9fecaab428b8c4687eb0a026602,0
83574cee864546d5a64f449bdaed8f0c,1
3bb9ba17147d4fb19f62d9f13c81f8f4,6
fbad63e5838042aab073e61830e045c0,1
2e03d983f47f476f93037aea9a2ae56e,6
b231c54233f34fe89ae61775f74998b4,0
6116852d8f134574942667d5d58e76f7,1
f5dd98a851f8482b99a301fe11d35c74,0
f554fc48b69d4aaca4463129bc0637c4,5
b1bf699cf3044a06bb5cf7a19fc25e75,1
39cc3cadb75141dbba462c431cd8e184,7
d024368769044443b9c63b0bafeb7787,0
9ded6ea0d75049fab3bf6543462baa1d,3
5289f16cfbf04602bd4c35f97df703ea,6
3a662e85b6ea40e09c3bf104df301b8b,2
1ebc2c8494da41f292d6a2cac73ff20d,0
95b5ecdef94b41e9bf45cd45cea163e4,0
9c81921dc88140f1b6e565abc6a97887,5
19b0aef47f644cd3b0e6e5340ac9a975,1
5eec419065454e1c9935e9b6e230d146,0
1f4c5d5cbe99404a91e38bfc806eba86,2
129bbfcdf4ea4811b5b1bd0f4c8076a1,8
177cb499e9b64110b31e41a838ba5938,5
e5307c7440b844d0b78fac691f8dc3a7,0
2c5ea1c7c75f42a1ba011bf6e1b77f0e,10
5c8aebac99ce4107a60c2100947e7f03,9
b51b40a5d5304ff7ae14b50a7e414f0e,1
d107d8ad022544a5984df205a645ac0b,0
98209984a1a34fdfa6cdbb6c5c3bf77b,6
d68018ef80ae497f936c064b2c9d95c4,0
7661c160072f4b0192dd44711c1788cc,1
7f8308398a1f4f02ba1dc7f701d88c6d,0
25b703443a214c4c9af985397dad50b2,10
b38c8dc8949743f4a4c529fd76f7ee1c,0
59b4e06cac10421084dd2d2f440df8af,0
62059cad008447118f06a4b56a59f998,9
8b572c3be95544919068ee540815fdf0,1
08fd5781ba8445078a6d5c0758e941b7,0
fc00b7cfa00e4423930fc61a42fec782,1
ef738d71d2164539b4daee254bd2d98d,1
c4e25927716a435a81c462d2e2641a81,8
5f0c76f56f6b46c28972cb595fe630c7,1
a285560b80dd4e7ca95644ef4027e6e4,0
05fe0e24229545d7805b77dfdcdc8e57,1
f3d896e80c0e403ba61c58f259eb49ba,0
77babe5df1194f7380b33f57120df913,1
9119a82f124f4bb3a070c05fac6e7d46,9
bdee4eb285294291aa79d4f4d050ee3e,4
c00c728ccba54559866a3ecac623711c,1
7ccb159d45a145aa95a5b0a787d15b80,0
d60bac6140244b008cd682c9634a82fc,4
e5c2edc903604cf08aa6d237ff4a7233,0
70fd1a4b7c924f1ba41074b8be630ac8,3
8435789474d548448429a54c47691b47,1
c6bf1b325d05438c8344a7c89d47374d,1
3d85c85c16744d198f5da532136cd74b,7
16a98842632f4b07973daac17be78f0f,1
a456b852941f4236baa09b322018a283,1
b805aa173118472a98ceca18a18a6218,9
8adf1005d8c7458093a3f5599df282ca,0
eb934a7a1dd84fbfad78a8b9e5fffa5f,1
9aa424e2d64a46afb16164e55d0cb107,0
db13c62258ad4dcd9ace41f61e54b874,2
d0eef5f59a2844ea911210d3a910a0c3,8
23b62437a59047e7b22304c71bc64629,2
ed59eca097d449ef8aa11fb4a5644f35,5
c1c78806e13c41adafd89b87f29ee91d,0
be65db40a0e247cb9c0d02baf957d9a8,2
266ca16b9c8e4b81a5f7e998994db6c6,2
bb57c18a8049401f991bca47cffe793f,0
15478a828ae34102b780bfa290cac3a8,6
ef8997cc280e4f1bb6feae570ef8ef3b,9
bfd5c58da6e1444a813c3e743738d6f4,0
13f49273b32c4fbca3bb562ceb41af67,1
18ebe8566cde4248b9ac10d5470e0204,0
714991cd22544376a1acb5d46edb6917,9
3328e3cef9e14118ba8617ab0773227f,0
e53c291c8b214cb4a9c2cd69eed9a33f,2
7f408026601942d1a628b22cd9e07a48,1
ea36dc14723a49d399f6d65a4151d214,1
4601ff4c61574965b37409a9ad1e6b3d,0
85dfa24623284518ac36b4409411e7a7,1
a62b474feda942f8af6c148b28137fc3,0
c176cd0ebe6a468689191be83daad5c8,0
ed5215c9b97648ba8da8bf6ead0c5e46,1
ae1d14266d7c45109fe0ca98d4eb3acd,0
82591757393d4b9db0d15f1d5694d82a,1
8b494121366a4143b4d39036e98d90a4,5
35b3c664ec104e2091dfba89b5170984,11
74dd858db72e45ad8cc3417782cea0d2,3
8fb64e8e52cf4e1797db1782e01ffef1,0
625d4b6dbd19478d88fec8109b98d00d,5
521eb9990841459088a941e6c44e9cb4,1
86511d0990d1456a8504ce334e9d4f16,0
3f45618579e444bfb7166b8831041ee8,1
693e956d33ad4a208c62e13440e28dc2,7
df259c269f88477ca36fa1e9c1c91676,0
ce77451c9726462cb34abfe2a74034a2,0
5ce575f8000c436da4afea36e63bec10,1
c5e46fd4178e4e0c9c1ac4fc5e53a37b,1
2565f3f98615403e8bfa51b6d5784e9b,0
b03fa8ac1fcf4a339af1e5dcdf0c45a9,0
89a4b0d7cfa94399b0e4fd2c2ebed29d,9
8d805d675ee54849bcf7226b69344405,5
b1fcb43dbe374bf1bcbd4c1fe542fbc3,3
85ebab6e969e4f52ae2931e4d351f84a,3
aaec77353c6c43f5aed66f734d84ce2d,0
572afdb529b14e7d85c8ae03193d4f41,1
04dd3e2bea6e496eb955dbc6cf57f493,0
1e1d62cd9c6f40238dc1dc27cbbe7541,0
e7b81fd6caf04b6da572f84ab815465f,1
fff6a3fba2a040ecb7c1c550c7169c09,1
7a68ac79825d4097bc52a884178a8ce1,6
97cad7b8591a4cc7875317720adb8f6b,5
017e1c00ad84492db7b239f5433956f6,7
ea29e935a67d4f3a974df2cd842ffdbf,6
ed338f4da97f432f9fddd642077adf11,1
22910fcb4f0e47938eb369ede6ba4804,2
67c4d0748b284fc68ac451b213f54733,0
439032c460464291b2f517b273253fd5,0
7dbdcb2818504956bbfa72cb665fd962,0
2230944274714a4dbd1573878a402a29,3
f337c453a5d24e78b29ff5efaf2ca66a,0
5a47abdabb814f7485051e6a9890f676,1
58be3a8da0874c13a348716a55592477,5
98e7d741ab07458f9bc7f21e2e69a105,3
c31d938e3f0145c5a1330a451f0e397b,0
